,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
626,,의 새벽, 김언슴,"스릴러, 드라마, 소녀",다음 웹툰,"평범하다 생각했던 것들이 평범한 게 아니었다. 인육을 먹던 소녀, 유야. 그 아이와 산다.",19.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/46d1d0dcfb7e29c186082a28c27e408112170643,http://webtoon.daum.net/webtoon/view/dawnofthenight
627,,마애(磨崖), 제피가루,"드라마, 지식, 역사",다음 웹툰,국보 마애삼존불입상을 소재로한 바우 장군의 역사 팩션,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/062031797ea77cbc4a1e36e3522d43fd44f2684b,http://webtoon.daum.net/webtoon/view/maae
628,,어떻게든 중간만 간다면, 유성연,"코믹, 일상, 취업",다음 웹툰,취준생 재호. 직장인 유나. 한 커플의 이야기. ,0.0,9.7,1.0,1.0,http://t1.daumcdn.net/webtoon/op/f6df13cba138bce8e5526e71fd46ecb1d8433520,http://webtoon.daum.net/webtoon/view/AnywayMidway
629,,나홀로 주부, 은초,"학원, 드라마, 고등학생",다음 웹툰,살림에 찌든 고교생 주부! 그의 감춰진 일상이 드러난다.,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/2212ecec3a38896456bea8da2fd9a56ce8660f06,http://webtoon.daum.net/webtoon/view/homemaker
630,,화양연화, 나잔,"순정, 드라마, 패션",다음 웹툰,겉은 화려하지만 성격은 누구보다 소심한 그녀의 파란만장 캠퍼스 라이프,0.0,5.7,1.0,1.0,http://t1.daumcdn.net/webtoon/op/cdf61ab4cb3ec38d57884d059219f1f42356390e,http://webtoon.daum.net/webtoon/view/moodforlove
631,,정으로 결혼한 소꿉친구, 김채운,"코믹, 순정, 결혼생활",다음 웹툰,연애세포 0 이소연과 로맨틱가이 김유신. 23년지기 소꿉친구의 결혼생활 러브코미디,19.0,8.6,1.0,1.0,http://t1.daumcdn.net/webtoon/op/789b3310ea1483d2e9a740ca90c940324b5ec014,http://webtoon.daum.net/webtoon/view/friendmarriage
632,,치삼 탐정 사무소, 치삼,"코믹, 탐정, 병맛",다음 웹툰,"폭력을 무서워하는 평화주의자 킬러, 추리보다 주먹이 먼저 나가는 탐정. 그 둘의 이야기.",0.0,9.7,1.0,1.0,http://t1.daumcdn.net/webtoon/op/6662b340e5914945e78a72d6ca90969484f88577,http://webtoon.daum.net/webtoon/view/chisam
633,,호아전, 진영/거북이,"드라마, 순정, 일제강점기",다음 웹툰,호랑의 여인과 벽안의 귀신이 그려가는 일제강점기 퓨전시대극,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/59c03c6e4356f7e283757697239b02432629e268,http://webtoon.daum.net/webtoon/view/hoastory
634,,도나스 학교괴담, DONA$,"코믹, 공포, 괴담",다음 웹툰,기묘한 학교에서 벌어지는 무시무시한 이야기,0.0,9.7,1.0,1.0,http://t1.daumcdn.net/webtoon/op/a5c5f4c32e94339faf033a32770cd1d9b0ce3fbe,http://webtoon.daum.net/webtoon/view/Donas
635,,이병 일학년, 최호진,"드라마, 대학생, 갑질",다음 웹툰,부푼 마음을 안고 입학한 음대. 그런데 막상 가보니 군대인지 음대인지 헷갈리는 건 내 기분 탓?,0.0,9.8,1.0,1.0,http://t1.daumcdn.net/webtoon/op/56d363cb0799d124ea75df0a5dffba356b8fd9af,http://webtoon.daum.net/webtoon/view/privatefreshman
636,,위대한 로맨스, 정영채/이예은,"순정, 판타지, 시공간초월",다음 웹툰,"사랑에 미치고, 시공을 초월하다.",0.0,9.6,1.0,1.0,http://t1.daumcdn.net/webtoon/op/79ce4e43ad1203d0f4614aa0af37a7f32c8a5e88,http://webtoon.daum.net/webtoon/view/greatromance
637,,옥탑빵, bodam,"일상, 드라마, 힐링",다음 웹툰,회사를 그만두고 차린 옥탑방 빵집에서 일어나는 빵냄새 고소한 우리들의 이야기,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/ccc31762cd582e0d1ed041ad3f6c0c4f2fbaf293,http://webtoon.daum.net/webtoon/view/rooftopbread
638,,간이역에 겨울이 오면, 꿀오뎅,"순정, 드라마, 썸",다음 웹툰,"취업난을 뚫고 어렵게 '인턴'이 되었는데 쓰러질 것 같은 기차역이 웬말? 하지만 전화위복, 두근두근 로맨스가 찾아온다!",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/68b294c76b583b5df05a93d80f87bbde6b9f39e4,http://webtoon.daum.net/webtoon/view/station
639,,다음웹툰 팬클럽 모집, DAUM WEBTOON,"일상, 팬클럽, 에피소드",다음 웹툰,"가입 미션: 4월1일, 창단 발표 : 4월3일 최대 20만 캐시와 한정판 선물을 드립니다!",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/0735614353f0f5a5673101d4d2a9e1a6be3ae811,http://webtoon.daum.net/webtoon/view/dagumbari
640,,대작, 이종규/김용회,"드라마, 술, 음모",다음 웹툰,최고의 막걸리를 두고 펼쳐지는 신명나는 술 대결!,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277C7D043EDE0001,http://webtoon.daum.net/webtoon/view/drinkingtogether
641,,새벽날개, 박흥용,"드라마, 성장드라마, 로드무비",다음 웹툰,"오토바이에 앉아 먹고, 오토바이에 기대어 사랑하고, 오토바이 타며 생각하고.",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/7f939ab64918cb9ea50a38ef656fa3c07e04867a,http://webtoon.daum.net/webtoon/view/dawnwings
642,,차이니즈 봉봉클럽 광저우편, 조경규,"코믹, 지식, 음식",다음 웹툰,중국요리 미식 탐방 동아리의 광저우 여행!  맛나는 광동요리의 세계로 렛츠고~,0.0,8.3,1.0,1.0,http://t1.daumcdn.net/webtoon/op/3e95da99aed6da8140e677f07f813c2638a21d9c,http://webtoon.daum.net/webtoon/view/chabong4
643,,곤조 스트릿 - 갱스터의 시대, 전상영,"액션, 격투, 청춘",다음 웹툰,미친 거리에서 벌어지는 파이트 바운서들의 스트릿 파이트,0.0,9.6,1.0,1.0,http://t1.daumcdn.net/webtoon/op/288d844db24d7dccd1814bcdf1a4bb07af301c17,http://webtoon.daum.net/webtoon/view/gzstreet
644,,애휴, 조금산,"드라마, 이별, 사랑",다음 웹툰,서로 잘 모르는 남녀 이야기,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/760831f7f757e13c0b20e6af548d4a043a27577b,http://webtoon.daum.net/webtoon/view/sadstop
645,,헬로 브리, 기기,"일상, 드라마, 뱀파이어",다음 웹툰,어느 날 이루어진 이상한 만남. 그러나 별 탈 없이 굴러가는 단순한 사람들,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/c322e194f13b593622a1ba583f3f6ab129bb799b,http://webtoon.daum.net/webtoon/view/hellobree
646,,얌얌숲 당근길 토요요, 김민재,"일상, 다이어트, 토끼",다음 웹툰,얌얌 소리 가득한 얌얌숲의 동물들이 좀 이상하다.,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55E5573D0213590002,http://webtoon.daum.net/webtoon/view/toyoyo
647,,오리지널 씬2, 강형규,"액션, 영웅, 능력",다음 웹툰,"OCN X 강형규, 역대급 절대악의 귀환! 통쾌한 캐릭터의 혁명은 계속된다",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/5d4e8519ae7f3063b8b4608d84f9f8366d766ecc,http://webtoon.daum.net/webtoon/view/originalscene
648,,방랑시인 김삿갓, 제피가루,"드라마, 역사, 시",다음 웹툰,"조선 팔도를 유랑하던 김삿갓, 기생 연향과 김판서의 모략으로 고통받는 영월 사람들을 보게 되는데…",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/52ad5c0fe4d68c0d2dda67bb6a0e0097bdc32761,http://webtoon.daum.net/webtoon/view/kimsagat
649,,나는 달린다, 이은재,"드라마, 질병, 가난",다음 웹툰,"육상부 유망주 채준수, 달리고 싶지만 달릴 수 없다. 푸른 하늘 끝까지 달리고 싶은 준수의 성장 드라마",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/d8061b3a8a33f21497eeb2ba9db84ea748f7f079,http://webtoon.daum.net/webtoon/view/i_run
650,,키몽툰, 키몽,"코믹, 유머, 동물",다음 웹툰,"순도 100% 언어유희, 아재 드립 끝판왕 키몽을 만나보자!",0.0,9.8,1.0,1.0,http://t1.daumcdn.net/cartoon/590854010220120001,http://webtoon.daum.net/webtoon/view/kimongtoon
651,,작가의 사생활, 마시멜,"코믹, 일상, 만화가",다음 웹툰,4년차 웹툰작가의 묵직 발랄한 사생활,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/c61ba72e44b0acc8c871ae99c54fca6174410594,http://webtoon.daum.net/webtoon/view/private
652,,리와 구, 남유진,"드라마, 짝사랑, 비밀",다음 웹툰,당신은 좋아하는 그 사람에 대해 얼마나 알고 계세요?,0.0,9.7,1.0,1.0,http://t1.daumcdn.net/cartoon/5941F7DF03392C0005,http://webtoon.daum.net/webtoon/view/FollowHim
653,,위 아 애니멀스, 우블루,"드라마, 동물, 감성",다음 웹툰,각양각색 동물들이 펼치는 옴니버스 리얼 야생 드라마. 우리는 동물이다!,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/58DCAAE30275100001,http://webtoon.daum.net/webtoon/view/WeAreAnimals
654,,인랑:프리퀄, 윤태호,"스릴러, 액션, 영화",다음 웹툰,통일을 앞둔 사회의 폭력적인 혼란과 서로 대립하는 권력기관의 욕망,0.0,9.8,1.0,1.0,http://t1.daumcdn.net/webtoon/op/bfd6faa4bdee274533f1be09db33d02ed37722c5,http://webtoon.daum.net/webtoon/view/illang
655,,탐정 사용설명서, 이장희,"성인, 액션, 범죄",다음 웹툰,"20년 후 대한민국의 한 국제도시, 잔학무도한 의학기업을 추적하는 김탐정의 하드보일드 액션대작!",19.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/58A657BC036B200001,http://webtoon.daum.net/webtoon/view/KimsReport
656,,블레이드2 : THE RETURN OF EVIL, 임리나,"액션, 판타지, 게임",다음 웹툰,세상을 검게 물들이는 악마에 맞서 엘리시움으로 떠나는 영웅들의 일대기,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/a85da206ec7d09a69ca86e5653082004c250efec,http://webtoon.daum.net/webtoon/view/blade2
657,,귀신이면 어때, 규규,"순정, 판타지, 귀신",다음 웹툰,취준생과 처녀 귀신의 대책 없는 낭만 로맨스!,0.0,9.1,1.0,1.0,http://t1.daumcdn.net/webtoon/op/c911a14697108a3134704e5ee38f443cc43e2bef,http://webtoon.daum.net/webtoon/view/whateverghost
658,,스틸레인2 : 강철비, 양우석/브리헴,"액션, 스릴러, 북한",다음 웹툰,한반도 전쟁위기를 타개하기 위한 두 '철우'의 첩보 스릴러. 12월 개봉 영화 '강철비'의 더 풍부한 이야기를 웹툰으로 먼저 만나보세요!,0.0,9.8,1.0,1.0,http://t1.daumcdn.net/webtoon/op/391a98a1e80a9ff680792c4c34be84ee6758e46e,http://webtoon.daum.net/webtoon/view/steelrain2
659,,버디스, 전극진/박진환,"성인, 우정, 친구",다음 웹툰,이번엔 스코틀랜드다! 4버디스와 함께 떠나는 스코틀랜드 로드트립!,19.0,9.7,1.0,1.0,http://t1.daumcdn.net/webtoon/op/a85fb1d6be0654eb8c8227cde2eed9392b92741d,http://webtoon.daum.net/webtoon/view/forbuddies
660,,파워맨, 임강혁,"코믹, 능력, 병맛",다음 웹툰,파워맨과 친구들의 아스트랄 휴우먼 스토리!,0.0,9.6,1.0,1.0,http://t1.daumcdn.net/webtoon/op/1fd68f4b585898449e97ba5a31a1c9964228851f,http://webtoon.daum.net/webtoon/view/PowerMan
661,,2018 다음웹툰 능력고사, DAUM WEBTOON,"학원, 코믹, 능력자",다음 웹툰,"1등에게 10만 캐시를 지급합니다. 시험기간 : 4/1, 정답 및 장학생 발표 : 4/3",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/c88103689a91088fb477d3980ab13410a79c6518,http://webtoon.daum.net/webtoon/view/WebtoonTest
662,,초월(初月), 이상훈/이현세,"판타지, 드라마, 역사",다음 웹툰,일제에 대항했던 백초월 스님의 이야기를 '거장' 이현세 작가의 그림으로 만나세요!,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/ca3960447e2f0ebaadeed8f11535f42b81041d6f,http://webtoon.daum.net/webtoon/view/firstmoon
663,,컷 : 죽음의 소리, 최승범/유난희,"스릴러, 공포, 괴담",다음 웹툰,평범한 일상을 살고 있는 당신에게 일어날 수 있는 끔찍한 공포의 순간,19.0,6.8,1.0,1.0,http://t1.daumcdn.net/webtoon/op/ebe9db70e33e5b6e34cf277ec52e487e1f93c64c,http://webtoon.daum.net/webtoon/view/FourDeathCut
664,,라그나로크, 황동/서재일,"액션, 판타지, 게임",다음 웹툰,게임 '라그나로크 온라인' 브랜드 웹툰. 잊혀진 자들을 위한 진혼곡이 시작된다!,0.0,9.8,1.0,1.0,http://t1.daumcdn.net/webtoon/op/928b6065f0af5b53a8a1a84df1a8fe4fce6c8add,http://webtoon.daum.net/webtoon/view/Ragnarok
665,,라디오 갤럭시, 라자루스,"판타지, 초능력, 모험",다음 웹툰,인간의 마음에 방송을 하는 기상천외한 세계 라디오 갤럭시를 무대로 펼쳐지는 우주 활극!,0.0,9.8,1.0,1.0,http://t1.daumcdn.net/cartoon/58F03109026B5C0001,http://webtoon.daum.net/webtoon/view/RadioGalaxy
666,,블랙 마리아, yami ,"액션, 판타지, 외계인",다음 웹툰,난데없이 쏟아지는 외계인들의 재난에 대처하는 지구인경찰의 수난기! ,0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527811D02785C0002,http://webtoon.daum.net/webtoon/view/maria
667,,달콩분식, 수박,"드라마, 순정, 연애",다음 웹툰,작은 분식집에서 펼쳐지는 달콤한 연애소동,0.0,8.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57D6349202192B0002,http://webtoon.daum.net/webtoon/view/SweetCafeteria
668,,어떤 거짓말, 이세형,"순정, 드라마, 사랑",다음 웹툰,난 나를 위해 너를 사랑한다. 이기적인 그들의 위선과 사랑,0.0,9.4,1.0,1.0,http://t1.daumcdn.net/cartoon/58C0AFEC060B4B0001,http://webtoon.daum.net/webtoon/view/AnythingLie
669,,웹툰작가 살인사건, C/DAUM WEBTOON,"스릴러, 탐정, 살인사건",다음 웹툰,"웹툰 작가가 죽었다. 용의자는 셋, 과연 그를 죽인 진짜 범인은 누구일까?",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/webtoon/op/bd75779df7570e511549c587a76603e0c49936ce,http://webtoon.daum.net/webtoon/view/AuthorKill
670,,음양사, Hun/박형준,"무협, 판타지, 귀신",다음 웹툰,"고려의 소년 병사 ‘설봉’ 과 기억을 잃은 음양사 ‘세이메이’의 무인도 조우, 위험에 빠진 마을을 구하라",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/5966135F0226920001,http://webtoon.daum.net/webtoon/view/Onmyoji
671,,가디언즈 오브 갤럭시 :  죽음의 보석, 크리스토스 게이지/임강혁,"액션, 판타지, 우주",다음 웹툰,"다음웹툰과 MARVEL의 두 번째 콜라보 웹툰. 지구에는 '어벤져스', 우주엔 '가.오.갤'이 있다!",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/5900262D056A860002,http://webtoon.daum.net/webtoon/view/GOTG
672,,장산범 : 거부할 수 없는 목소리, GAR2,"스릴러, 공포, 괴담",다음 웹툰,3년 전 죽었던 그녀에게서 전화가 걸려왔다.,0.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/5934BFB802169B0001,http://webtoon.daum.net/webtoon/view/TheMimic
673,,궁상가족, 정작가/김다정,"코믹, 가난, 병맛",다음 웹툰,이토록 구질구질한 가족은 없었다! 돼지 '핍'과 궁상가족의 우여곡절 이야기,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56A8754B023FB10001,http://webtoon.daum.net/webtoon/view/poverty
674,,도플, 현철,"드라마, 판타지, 도플갱어",다음 웹툰,난 두명이 되었고 5년 동안 아무일도 일어나지 않았다. 바로 지금까진...,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5757F462047DB30003,http://webtoon.daum.net/webtoon/view/doppel
675,,용이라고 불러줘, 분홍곰,"드라마, 판타지, 용",다음 웹툰,용이 되고 싶은 이무기의 복수를 빙자한 사랑 이야기,0.0,9.6,1.0,1.0,http://t1.daumcdn.net/cartoon/5808516D055B0D0001,http://webtoon.daum.net/webtoon/view/CallMeDragon
676,,당신의 소원은 무엇입니까, 말랑멜로우/채덕,"일상, 드라마, 소원",다음 웹툰,"""소원을 들어주는 나무가 있다?!"" 귀여운 소원 나무 신령과 까칠 소녀의 좌충우돌 힐링판타지",0.0,9.9,1.0,1.0,http://t1.daumcdn.net/cartoon/580748340231140003,http://webtoon.daum.net/webtoon/view/YourWish
677,,애프터눈 히어로즈, 구자윤,"액션, 판타지, 초능력",다음 웹툰,1급 비밀. 한국형 소녀 히어로가 나타났다!,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/558A0BAA0253150001,http://webtoon.daum.net/webtoon/view/afternoonheros
678,,키스앤코리아, 김나임,"드라마, 일제강점기, 여행",다음 웹툰,"1919년, 영국인 화가 '엘리자베스 키스'. 미지의 나라 조선을 여행하다.",0.0,9.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56CACDCD036A9F0001,http://webtoon.daum.net/webtoon/view/kisskorea
679,,70, 김재희,"액션, 전투, 군인",다음 웹툰,"정전 70년 이후, 내 나라 조국은 없다. 웹툰 최초 밀리터리 극화.",0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552640190506920006,http://webtoon.daum.net/webtoon/view/seventy
680,,"어쩌면, 사랑", 모우,"학원, 순정, 사랑",다음 웹툰,"'사랑이란 뭘까?' 고민하는 고등학생 우영, 담임 선생님 석훈을 만나 찾아가는 감정의 정의",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5657E7520234D80001,http://webtoon.daum.net/webtoon/view/maybelove
681,,아시안 하이웨이, 최인환,"드라마, 액션, 추격전",다음 웹툰,"대륙으로 이어진 길, 그 희망의 길 위에서 펼쳐지는 처절한 사투",0.0,7.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD4A86047C750001,http://webtoon.daum.net/webtoon/view/AsianHighway
682,,놀러와 마이홈, 만물상,"판타지, 동화, 힐링",다음 웹툰,뚝딱뚝딱 공방에서 심쿵심쿵 로맨스까지~베리의 달콤한 일분일초가 궁금하면? 놀러와~마이홈~♬,0.0,9.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577DE7EE027D760001,http://webtoon.daum.net/webtoon/view/PlayMyhome
683,,무균격리구역 AA아파트, 미스와플/미스비글,"드라마, 미스터리, 질병",다음 웹툰,"불명성 면역결핍증이 유행하는 대한민국, 위기의 청년 G와 수수께끼의 AA 아파트",0.0,8.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD43BC037A9B0001,http://webtoon.daum.net/webtoon/view/aaapt
684,,여우는 같은 덫에 두 번 걸리지 않는다, 박흥용,"드라마, 청춘, 백수",다음 웹툰,"1990년, 아마추어 무선사들의 광장에서 벌어지는 이야기 ",0.0,9.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56D400730550100001,http://webtoon.daum.net/webtoon/view/fox_trap
685,,사랑하는 나의 엄마에게, 안나보니따,"일상, 엄마, 가족",다음 웹툰,"'엄마는 너를 사랑해, 네가 작은 아기였을 때부터..' 엄마에게 보내는 딸의 소소한 편지",0.0,9.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264BA5027E8C0002,http://webtoon.daum.net/webtoon/view/lovemom
686,,멈춰있는 동안에, 박우진,"드라마, 판타지, 능력자",다음 웹툰,멈춰있는 동안에 찾아온 이야기.만화공모대전2 우수상 수상작.,0.0,8.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/556FEDF3065E4C0001,http://webtoon.daum.net/webtoon/view/stop
687,,지구방위연구소, 니나노머신,"코믹, 병맛, 로봇",다음 웹툰,지구 수호의 임무를 띤 연구소에서 펼쳐지는 개그 퍼레이드! ,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527752A0131050002,http://webtoon.daum.net/webtoon/view/Defense
688,,더 헌터, 강두영/이태훈,"무협, 전투, 조선시대",다음 웹툰,"임진왜란의 처절한 게릴라 혈투, ‘무등산 매'와 함께 왜군에 맞서다! ",0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552755CA0408900003,http://webtoon.daum.net/webtoon/view/thehunter
689,,아빠는 16세, 서랍천사,"코믹, 결혼생활, 만화가",다음 웹툰,"내게 완벽한 삶을 주겠다던 외계인, 그런데 뭔가 이상하다..",0.0,8.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/560B9C57016DED0001,http://webtoon.daum.net/webtoon/view/16yearsold
690,,백조만화방, 해밀/김민욱,"순정, 드라마, 백수",다음 웹툰,4년째 취업준비 중인 해밀이 잊혀지던 출판 만화를 통해 전달해주는 희망 메세지,0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264BB702499D0002,http://webtoon.daum.net/webtoon/view/comicbook
691,,계마로의 블로그, 나날,"일상, 생활툰, 동물",다음 웹툰,"귀여움의 대명사, 웰시코기와 하우스 쉐어! 이 개.. 아니 이 분과 잘 지낼 수 있을까?",0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552635D80256C90005,http://webtoon.daum.net/webtoon/view/Maro
692,,집떠난 개고생, 만자기,"드라마, 여행, 부부",다음 웹툰,"삶에 지친 남녀의 3주 간의 여행, 그들에겐 무슨 일이?",0.0,7.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561C6BEE0430620001,http://webtoon.daum.net/webtoon/view/leavehome
693,,별신마을 각시, 류성곤,"판타지, 모험, 설화",다음 웹툰,"요괴들만 사는 별신마을, 그속에 나만 인간? 인간 세상으로 돌아가기 위한 기나긴 모험!",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561C6699022E4B0001,http://webtoon.daum.net/webtoon/view/villagemonster
694,,마야비, Meen/Greenbi ,"액션, 무협, 마법",다음 웹툰,"신들의 봉인이 풀린 아유타국, 마지막 마야비의 전쟁이 시작된다",0.0,8.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55DD48A80660880001,http://webtoon.daum.net/webtoon/view/mayabi
695,,[특집] 15인의 반전만화, DAUM WEBTOON,"코믹, 드라마, 반전",다음 웹툰,내가 알던 작가 맞아? 15인 작가의 스타일 대반전! ,0.0,8.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56B05DB00277640003,http://webtoon.daum.net/webtoon/view/reversal
696,,스타워즈 : 깨어난 포스 그 이전의 이야기, 홍작가,"액션, 판타지, 잠재능력",다음 웹툰,SF 최고의 우주 대서사시 '스타워즈'시리즈 스타워즈 원작 3부작을 웹툰으로!,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264B3D0305480002,http://webtoon.daum.net/webtoon/view/starwars
697,,잡초 이야기 : LIVE, 정이리이리,"코믹, 농촌, 힐링",다음 웹툰,나는 죽지 않는다. 묵묵히 살아갈 뿐..,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526326C027F800003,http://webtoon.daum.net/webtoon/view/japcho_live
698,,치삼만화, 치삼,"코믹, 병맛, 망상",다음 웹툰,"웃대의 전설 치삼, 5년만에 다음웹툰 입성",0.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552639490565420001,http://webtoon.daum.net/webtoon/view/gagtoon
699,,50픽셀 데이즈, 함서연/구슬,"드라마, 순정, 게임",다음 웹툰,"게임을 만드는 청춘들의 일상, 성장, 좌충우돌 로맨스 코미디",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526303C047E150001,http://webtoon.daum.net/webtoon/view/50px
700,,용비개천가, 문미영,"드라마, 판타지, 이웃",다음 웹툰,개천에서 사는 거지용과 무미건조한 중2 소녀의 좌충우돌 밥정(情) 이야기.,0.0,9.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264B500556850001,http://webtoon.daum.net/webtoon/view/dragonsong
701,,소소한가, 강소소,"코믹, 일상, 가족",다음 웹툰,가족들도 모르는 가족들의 진짜 이야기를 들려드립니다,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526240002184C0001,http://webtoon.daum.net/webtoon/view/sosohanga
702,,까칠한 임작가의 만화그리기, 임강혁,"일상, 지식, 만화제작",다음 웹툰,"슈퍼우먼, PEAK 임강혁 작가의 소소한 그림 팁!",0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552632550679AC0006,http://webtoon.daum.net/webtoon/view/drawacartoon
703,,동네의사 닥터쿡, 한종경/팀 그로우,"드라마, 의학, 요리",다음 웹툰,동네의사 동강과 요리사 봉식의 좌충우돌 시끌벅적한 동거가 시작된다.,0.0,8.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263844054EC30002,http://webtoon.daum.net/webtoon/view/doctor
704,,찡한 일상단편, ZZING,"일상, 순정, 연애",다음 웹툰,"하루하루가 찡한 나와 내 친구, 가족의 공감 일상.",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552632BF05725C0001,http://webtoon.daum.net/webtoon/view/ZZING
705,,엘리베이터에 낀 그 남자는 어떻게 되었나, 김준표/이상록,"드라마, 미스터리, 현실반영",다음 웹툰,의지를 가지고 운명을 극복하려는 남자와 운명에 순응하는 또다른 남자의 이야기,0.0,9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552631F8027ABA0006,http://webtoon.daum.net/webtoon/view/elevatorman
706,,어벤져스 : 일렉트릭 레인, 네스티캣,"액션, 판타지, 초능력",다음 웹툰,전세계 최초 마블 공식 웹툰 <어벤져스 : 일렉트릭 레인> 다음 독점 연재,0.0,7.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552755E305078E0002,http://webtoon.daum.net/webtoon/view/avengers
707,,도대체 무슨 일이야, 유니 UNI,"순정, 연애, 전생",다음 웹툰,열살 소녀가 되어 버린 안나와 연하남 일우의 기상천외한 동거,0.0,8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552635550244CD0002,http://webtoon.daum.net/webtoon/view/what
708,,하이드, 이충호,"미스터리, 살인사건, 연애",다음 웹툰,한 소녀의 죽음을 둘러싸고 벌어지는 두 인격의 대립. 과연 게임의 승자는 누가 될 것인가?,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5728578802249B0001,http://webtoon.daum.net/webtoon/view/Hyde
